price,city,area,district,bedrooms,apartment,bathrooms,furnished,kitchen,floor,air_condition,source
36000,مدينة الرياض,63,حي الرمال,3,شقة,2,No,No,Unknown,No,aqar
80000,مدينة الرياض,1050,حي النرجس,4,شقة,3,No,Yes,1,Yes,aqar
35000,مدينة الرياض,127,حي إشبيلية,3,شقة,2,No,Yes,1,No,aqar
50000,مدينة الرياض,106,حي اليرموك,3,شقة,2,No,Yes,2,Yes,aqar
85000,مدينة الرياض,136,حي الياسمين,3,شقة,3,No,Yes,3,Yes,aqar
60000,مدينة الرياض,550,حي العارض,,شقة,2,No,Yes,3,No,aqar
30000,مدينة الرياض,405,حي القادسية,3,شقة,2,No,Yes,2,No,aqar
26000,مدينة الرياض,400,حي إشبيلية,3,شقة,1,Yes,Yes,3,No,aqar
22000,مدينة جدة,1200,حي الصفاء,2,شقة,1,No,Yes,3,No,aqar
48000,مدينة الرياض,900,حي النرجس,3,شقة,1,No,Yes,1,Yes,aqar
75000,مدينة الرياض,127,حي المونسية,3,شقة,3,No,Yes,1,Yes,aqar
90000,مدينة الرياض,1036,حي النرجس,3,شقة,3,No,Yes,3,Yes,aqar
85000,مدينة الرياض,145,حي العارض,3,شقة,3,No,Yes,Unknown,Yes,aqar
36000,مدينة الرياض,24,حي الرمال,1,شقة,1,No,Yes,1,No,aqar
75000,مدينة الرياض,132,حي الياسمين,3,شقة,3,No,Yes,2,Yes,aqar
66000,مدينة الرياض,107,حي المونسية,3,شقة,3,No,Yes,2,No,aqar
75000,مدينة الرياض,180,حي النرجس,3,شقة,4,No,Yes,2,Yes,aqar
75000,مدينة الرياض,500,حي العارض,3,شقة,3,No,Yes,2,Yes,aqar
3300,مدينة جدة,135,حي المروة,1,شقة,2,Yes,Yes,2,Yes,aqar
140000,مدينة الرياض,201,حي حطين,3,شقة,3,Yes,Yes,2,Yes,aqar
45000,مدينة الرياض,351,حياء البغدادية,3,شقة,2,No,Yes,2,Yes,aqar
35000,مدينة الرياض,420,حي إشبيلية,3,شقة,2,No,Yes,2,No,aqar
70800,مدينة الرياض,600,حي قرطبة,2,شقة,2,No,Yes,2,Yes,aqar
45000,مدينة الرياض,183,حي اليرموك,3,شقة,2,No,Yes,2,Yes,aqar
32000,مدينة الرياض,125,حي المهدية,4,شقة,3,No,Yes,2,No,aqar
60000,مدينة الدمام,646,حي البديع,,شقة,5,No,Yes,3,Yes,aqar
61000,مدينة الرياض,408,حي النهضة,3,شقة,2,No,Yes,3,No,aqar
45000,مدينة الرياض,188,حي ظهرة لبن,5,شقة,3,No,Yes,2,Yes,aqar
83000,مدينة الرياض,163,حي الياسمين,3,شقة,2,No,Yes,2,Yes,aqar
45000,مدينة ابها,342,حي الصفاء,,شقة,5,No,No,2,No,aqar
28000,مدينة الرياض,150,حي جرير,3,شقة,2,No,Yes,3,Yes,aqar
39600,مدينة الرياض,334,حي المونسية,1,شقة,2,No,Yes,2,Yes,aqar
30000,مدينة جدة,400,حي الصفاء,1,شقة,1,No,Yes,Unknown,No,aqar
280000,مدينة الرياض,218,حي العليا,3,شقة,5,No,No,2,No,aqar
33000,مدينة الرياض,80,حي الملقا,1,شقة,0,No,Yes,Unknown,Yes,aqar
120000,مدينة جدة,152,حي السلامة,3,شقة,3,No,Yes,7,No,aqar
25000,مدينة الرياض,313,حي المونسية,3,شقة,1,No,Yes,Unknown,No,aqar
100000,مدينة الرياض,141,حي القيروان,3,شقة,3,No,No,2,No,aqar
60000,مدينة الرياض,201,حي الإزدهار,3,شقة,2,No,Yes,2,Yes,aqar
84000,مدينة الرياض,40,حي العليا,1,شقة,1,No,Yes,2,No,aqar
90000,مدينة الرياض,135,حي الياسمين,3,شقة,3,No,Yes,2,Yes,aqar
65000,مدينة الرياض,226,حي العارض,3,شقة,3,No,Yes,2,Yes,aqar
28000,مدينة الرياض,313,حي النرجس,1,شقة,1,No,Yes,1,Yes,aqar
80000,مدينة الرياض,140,حي قرطبة,3,شقة,3,No,Yes,2,Yes,aqar
42000,مدينة الرياض,160,حي القيروان,3,شقة,2,No,Yes,2,No,aqar
115000,مدينة الرياض,147,حي الملك عبدالله,3,شقة,0,Yes,Yes,Unknown,Yes,aqar
38000,مدينة الرياض,165,حي الفيحاء,1,شقة,0,No,Yes,Unknown,No,aqar
32000,مدينة الرياض,82,حي النهضة,3,شقة,1,No,Yes,2,Yes,aqar
75000,مدينة الرياض,128,حي النرجس,3,شقة,3,No,Yes,Unknown,Yes,aqar
40000,مدينة الرياض,186,حي طويق,4,شقة,3,No,Yes,1,No,aqar
72000,مدينة الرياض,420,حي العارض,3,شقة,2,No,Yes,Unknown,No,aqar
65000,مدينة الرياض,176,حي الياسمين,3,شقة,3,No,Yes,2,Yes,aqar
98000,مدينة الرياض,159,حي الملقا,3,شقة,3,Yes,Yes,2,Yes,aqar
34000,مدينة الرياض,90,حي اليرموك,1,شقة,1,No,Yes,2,Yes,aqar
200000,مدينة القصب,344,حي العزيزية,,شقة,5,Yes,No,1,Yes,aqar
36000,مدينة الرياض,400,حي إشبيلية,3,شقة,2,No,Yes,3,No,aqar
48000,مدينة جدة,1400,حي البساتين,3,شقة,2,No,Yes,3,No,aqar
50400,مدينة الرياض,48,حي المرسلات,1,شقة,1,No,Yes,Unknown,No,aqar
90000,,126,حي القيروان ,2,شقة,3,No,Yes,3,No,aqar
60000,مدينة الرياض,136,حي العارض,3,شقة,3,No,Yes,2,Yes,aqar
38000,مدينة الرياض,3500,حي الحزم,4,شقة,3,No,Yes,Unknown,No,aqar
65000,مدينة الرياض,375,حي النرجس,3,شقة,0,No,Yes,Unknown,Yes,aqar
24000,مدينة جدة,180,حي الأجاويد,3,شقة,2,No,Yes,2,No,aqar
20500,مدينة الرياض,1309,حي النسيم الغربي,1,شقة,1,No,Yes,1,No,aqar
35000,مدينة الرياض,500,حين,3,شقة,0,No,Yes,Unknown,No,aqar
65000,مدينة الرياض,450,حي النرجس,4,شقة,2,No,Yes,3,Yes,aqar
90000,مدينة الرياض,8019,حي الياسمين,4,شقة,4,No,Yes,1,Yes,aqar
80000,مدينة الرياض,153,حي الملقا,3,شقة,0,No,Yes,Unknown,No,aqar
33000,مدينة الرياض,90,حي اليرموك,1,شقة,1,No,Yes,2,No,aqar
75000,مدينة الرياض,923,حي المونسية,4,شقة,3,No,Yes,2,Yes,aqar
60000,مدينة الرياض,193,حي الوادي,3,شقة,2,No,Yes,2,Yes,aqar
1400,مدينة الدمام,40,حي الفردوس,2,شقة,1,No,Yes,Unknown,No,aqar
30000,مدينة الرياض,920,حي النهضة,1,شقة,1,Yes,No,Unknown,No,aqar
26000,مدينة ابها,630,حي الشرقية,6,شقة,4,No,Yes,Unknown,No,aqar
2500,مدينة الرياض,190,حي طويق,3,شقة,2,No,No,3,No,aqar
140000,مدينة الرياض,89,حي الصحافة,1,شقة,0,Yes,Yes,Unknown,No,aqar
61000,مدينة الرياض,825,حي العارض,2,شقة,2,No,Yes,1,No,aqar
30000,,150,حي الضباب ,2,شقة,3,Yes,Yes,1,Yes,aqar
55000,مدينة الدمام,145,حي السيف,3,شقة,0,No,Yes,Unknown,Yes,aqar
29000,مدينة الرياض,162,حي الياسمين,4,شقة,1,No,No,1,No,aqar
45000,مدينة الرياض,143,حي العارض,3,شقة,2,No,Yes,3,Yes,aqar
60000,مدينة الرياض,100,حي قرطبة,3,شقة,2,No,Yes,3,Yes,aqar
3500,مدينة جدة,223,حي الشرفية,2,شقة,2,No,No,3,No,aqar
30000,مدينة مكه المكرمه,59,حي وادي جليل,2,شقة,2,Yes,Yes,2,No,aqar
54000,مدينة الرياض,70,حي النفل,1,شقة,1,Yes,No,Unknown,No,aqar
1700,مدينة ابها,12,حي الغدير,2,شقة,1,Yes,No,2,No,aqar
46800,مدينة الرياض,60,حي المونسية,1,شقة,2,Yes,No,2,No,aqar
80000,مدينة الرياض,147,حي النرجس,3,شقة,0,No,Yes,Unknown,Yes,aqar
170000,مدينة الرياض,250,حي القيروان,3,شقة,4,No,No,Unknown,No,aqar
60000,مدينة الرياض,132,حي الياسمين,3,شقة,1,No,Yes,3,Yes,aqar
45000,مدينة الرياض,127,حي السعادة,4,شقة,0,No,Yes,Unknown,Yes,aqar
90000,مدينة الرياض,155,حي الياسمين,3,شقة,4,No,Yes,1,Yes,aqar
22000,مدينة ابها,750,حي العقيق,5,شقة,3,No,Yes,3,Yes,aqar
276000,مدينة جدة,754,حي المروة,3,شقة,2,No,Yes,Unknown,No,aqar
84000,مدينة جدة,172,حي الورود,3,شقة,3,No,Yes,3,No,aqar
50000,مدينة الرياض,563,حي الحمراء,3,شقة,3,No,Yes,3,Yes,aqar
32400,مدينة جدة,50,حي المروة,1,شقة,1,No,Yes,2,No,aqar
48500,مدينة الرياض,110,حي الفلاح,3,شقة,3,No,Yes,2,Yes,aqar
47000,مدينة الرياض,425,حي العارض,1,شقة,2,No,Yes,3,No,aqar
100000,مدينة الرياض,128,حي الملقا,3,شقة,3,No,Yes,2,Yes,aqar
50000,مدينة الرياض,500,حي النرجس,3,شقة,2,No,Yes,3,Yes,aqar
25000,مدينة جدة,575,حي الصواري,4,شقة,3,No,Yes,2,No,aqar
70000,مدينة الرياض,109,حي الملقا,1,شقة,3,Yes,Yes,2,No,aqar
10800,مدينة الخبر,2347,حي صناعية الثقبة,1,شقة,1,Yes,Yes,1,No,aqar
55000,مدينة الرياض,469,حي العليا,3,شقة,1,No,Yes,1,Yes,aqar
40000,مدينة الرياض,384,حي القادسية,3,شقة,2,No,Yes,3,No,aqar
68000,مدينة الرياض,50,حي الربيع,1,شقة,0,No,Yes,Unknown,Yes,aqar
45000,مدينة الرياض,85,حي العارض,3,شقة,2,No,Yes,3,Yes,aqar
35000,مدينة الرياض,510,حيد,4,شقة,3,No,Yes,2,Yes,aqar
75000,مدينة الرياض,140,حي النرجس,3,شقة,3,No,Yes,3,Yes,aqar
85000,مدينة الرياض,94,حي العارض,3,شقة,2,No,Yes,Unknown,Yes,aqar
65000,مدينة الرياض,143,حي القيروان,3,شقة,3,No,Yes,2,Yes,aqar
58000,مدينة الرياض,100,حي قرطبة,3,شقة,1,No,Yes,1,Yes,aqar
41000,مدينة الرياض,137,حي الملقا,3,شقة,1,No,Yes,2,No,aqar
55000,مدينة الرياض,450,حي القيروان,3,شقة,0,No,Yes,Unknown,No,aqar
48000,مدينة الرياض,250,حي العارض,1,شقة,1,No,No,Unknown,No,aqar
52000,مدينة الرياض,121,حي النرجس,3,شقة,3,No,Yes,1,No,aqar
95000,مدينة الرياض,430,حي الرائد,3,شقة,2,No,Yes,2,Yes,aqar
80000,مدينة الرياض,108,حي القيروان,3,شقة,3,No,Yes,3,Yes,aqar
30000,مدينة امارة منطقة الرياض - الجبيله,180,حي عقرباء,4,شقة,3,No,Yes,2,Yes,aqar
95000,مدينة الرياض,179,حي الندى,3,شقة,1,No,Yes,3,Yes,aqar
85000,مدينة الرياض,900,حي العقيق,3,شقة,0,No,No,Unknown,No,aqar
45000,مدينة الرياض,375,حي الحمراء,2,شقة,1,No,Yes,Unknown,No,aqar
140000,مدينة الرياض,145,حي الملقا,3,شقة,3,No,No,Unknown,No,aqar
30000,مدينة الرياض,900,حي ظهرة لبن,2,شقة,1,No,Yes,Unknown,No,aqar
30000,مدينة الرياض,400,حي الربيع,3,شقة,1,No,Yes,2,Yes,aqar
43800,مدينة الرياض,70,حي اليرموك,1,شقة,1,Yes,Yes,1,No,aqar
30000,مدينة الرياض,70,حي الصحافة,1,شقة,1,No,Yes,1,Yes,aqar
22000,مدينة جدة,612,حي الفلاح,1,شقة,1,No,Yes,Unknown,Yes,aqar
40000,مدينة الرياض,400,حي العارض,4,شقة,1,No,Yes,1,Yes,aqar
2500,مدينة الدمام,1295,حي الفيصلية,3,شقة,1,Yes,No,Unknown,No,aqar
75000,مدينة الرياض,141,حي العقيق,3,شقة,3,No,Yes,1,Yes,aqar
85000,مدينة الرياض,420,حي العارض,3,شقة,3,No,Yes,1,Yes,aqar
30000,مدينة الرياض,200,حي طويق,3,شقة,2,No,Yes,1,No,aqar
1500,مدينة ابها,176,حي سلطانة,5,شقة,1,Yes,No,Unknown,No,aqar
70000,مدينة الرياض,480,حي النرجس,3,شقة,2,Yes,Yes,2,Yes,aqar
65000,مدينة الرياض,154,حي قرطبة,2,شقة,2,No,Yes,3,No,aqar
42000,مدينة جدة,176,حي الصواري,5,شقة,3,No,No,3,No,aqar
49800,مدينة الرياض,70,حي الوادي,1,شقة,1,No,Yes,1,No,aqar
46800,مدينة المدينه المنوره,98,حي الملك فهد,2,شقة,2,No,Yes,2,No,aqar
37000,مدينة الرياض,143,حي الملقا,3,شقة,1,No,Yes,1,Yes,aqar
100,مدينة امارة منطقة الرياض - الدرعيه,1691,حي ظهرة العودة شرق,4,شقة,2,No,No,2,No,aqar
47000,مدينة الرياض,360,حي النهضة,3,شقة,2,No,Yes,2,Yes,aqar
90000,مدينة الرياض,167,حي النرجس,4,شقة,4,No,Yes,2,Yes,aqar
55000,مدينة الخبر,220,حي الروابي,3,شقة,4,No,Yes,5,No,aqar
35000,مدينة الرياض,400,حي العريجاء الأوسط,4,شقة,2,No,Yes,1,No,aqar
75000,مدينة الرياض,139,حي العارض,2,شقة,0,No,Yes,Unknown,Yes,aqar
45000,مدينة الرياض,400,حي القيروان,3,شقة,2,No,Yes,3,Yes,aqar
100000,مدينة الرياض,101,حي الشهداء,3,شقة,2,No,No,Unknown,No,aqar
36000,مدينة الرياض,180,حي التعاون,1,شقة,0,No,Yes,Unknown,No,aqar
1600,مدينة الخرج,874,حي العدامة,,شقة,1,Yes,Yes,Unknown,No,aqar
19000,مدينة الرياض,750,حي النسيم الشرقي,1,شقة,1,No,Yes,2,Yes,aqar
2700,مدينة الرياض,80,حي الرمال,3,شقة,2,No,Yes,2,Yes,aqar
85000,مدينة الرياض,134,حي قرطبة,2,شقة,3,No,Yes,2,Yes,aqar
80000,مدينة الرياض,154,حي قرطبة,3,شقة,3,No,Yes,2,Yes,aqar
65000,مدينة الرياض,138,حي العارض,3,شقة,4,No,Yes,2,Yes,aqar
75000,مدينة الرياض,130,حي الياسمين,3,شقة,3,No,Yes,2,Yes,aqar
52000,مدينة الرياض,1018,حي الملقا,4,شقة,2,No,Yes,2,No,aqar
18000,مدينة بقيق,167,حي حي الروضة - بقيق,5,شقة,3,No,No,2,No,aqar
60000,مدينة الرياض,204,حي قرطبة,4,شقة,2,No,Yes,3,Yes,aqar
30000,مدينة الرياض,358,حي الرمال,2,شقة,2,No,Yes,2,No,aqar
30000,مدينة جدة,525,حي البوادي,1,شقة,1,No,No,4,No,aqar
65000,مدينة الرياض,120,حي النرجس,2,شقة,2,No,Yes,2,Yes,aqar
60000,مدينة الخبر,178,حي الحمراء,4,شقة,4,No,Yes,2,No,aqar
52000,مدينة الرياض,325,حي العارض,3,شقة,2,No,Yes,2,Yes,aqar
40000,مدينة جدة,234,حي الريان,6,شقة,4,No,No,4,No,aqar
75000,مدينة الرياض,222,حي الملقا,3,شقة,1,Yes,Yes,1,Yes,aqar
3400,مدينة جدة,124,حي الزهراء,4,شقة,0,No,Yes,Unknown,No,aqar
89000,مدينة الخبر,156,حي البحر,4,شقة,4,No,Yes,Unknown,Yes,aqar
120000,مدينة الرياض,176,حي العقيق,4,شقة,2,No,No,2,No,aqar
45000,مدينة الرياض,900,حي العوالي,3,شقة,2,No,Yes,Unknown,Yes,aqar
60000,مدينة الرياض,140,حي المونسية,3,شقة,3,Yes,No,3,Yes,aqar
66000,مدينة الرياض,170,حي الندى,4,شقة,2,No,Yes,1,Yes,aqar
55000,مدينة الرياض,2170,حي الروضة,3,شقة,2,No,Yes,2,Yes,aqar
55000,مدينة الرياض,405,حي النرجس,3,شقة,3,Yes,Yes,2,Yes,aqar
22000,مدينة الجموم,1073,,2,شقة,2,No,Yes,1,Yes,aqar
65000,مدينة الرياض,119,حي الصحافة,3,شقة,4,No,Yes,1,Yes,aqar
38400,مدينة الرياض,650,حي القادسية,3,شقة,1,Yes,No,Unknown,No,aqar
45000,مدينة الرياض,107,حي ظهرة لبن,3,شقة,2,No,Yes,1,Yes,aqar
35000,مدينة الدمام,3002,حي الشعلة,5,شقة,4,No,Yes,2,Yes,aqar
36000,مدينة الرياض,130,حي ظهرة لبن,3,شقة,2,No,Yes,3,No,aqar
60000,مدينة الرياض,375,حي النرجس,3,شقة,2,No,Yes,3,Yes,aqar
66000,مدينة الرياض,85,حي الملقا,1,شقة,1,No,No,2,No,aqar
38000,مدينة جدة,1,حي مدائن الفهد,5,شقة,4,No,Yes,6,No,aqar
28000,مدينة الرياض,160,حي الملقا,3,شقة,1,No,Yes,1,Yes,aqar
100000,مدينة الرياض,4800,حي العقيق,2,شقة,3,No,No,Unknown,No,aqar
3000,مدينة الرياض,80,حي طويق,2,شقة,0,Yes,Yes,Unknown,No,aqar
110000,مدينة الرياض,142,حي عرقة,3,شقة,3,No,Yes,Unknown,No,aqar
24000,مدينة جدة,100,حي الأصالة,1,شقة,2,No,Yes,2,No,aqar
72000,مدينة الرياض,125,حي النرجس,3,شقة,3,No,Yes,2,Yes,aqar
45000,مدينة الرياض,450,حي النرجس,3,شقة,2,No,Yes,3,Yes,aqar
50000,مدينة الرياض,900,حي العقيق,1,شقة,1,No,Yes,2,Yes,aqar
32000,مدينة الرياض,209,حي الرمال,3,شقة,2,No,Yes,2,Yes,aqar
47000,مدينة الرياض,120,حي عرقة,3,شقة,3,No,Yes,2,No,aqar
27000,مدينة الرياض,525,حي الإزدهار,3,شقة,1,No,Yes,1,Yes,aqar
114000,مدينة الرياض,109,حي قرطبة,2,شقة,3,Yes,Yes,Unknown,No,aqar
13200,مدينة المدينه المنوره,625,حي الملك فهد,1,شقة,1,No,No,2,Yes,aqar
70000,مدينة الرياض,500,حي العارض,4,شقة,1,No,Yes,Unknown,Yes,aqar
23000,مدينة الرياض,50,حي الوادي,1,شقة,1,No,Yes,3,Yes,aqar
25000,مدينة جدة,516,حي الخالدية,2,شقة,1,No,Yes,1,No,aqar
70000,مدينة الرياض,132,حي الشهداء,3,شقة,2,No,Yes,1,Yes,aqar
600000,مدينة الرياض,400,حي العارض,3,شقة,3,No,Yes,2,Yes,aqar
26000,مدينة الرياض,134,حي المونسية,3,شقة,1,No,Yes,1,Yes,aqar
108000,مدينة الرياض,140,حي قرطبة,2,شقة,2,Yes,Yes,Unknown,No,aqar
120000,مدينة الرياض,160,حي النرجس,3,شقة,3,Yes,No,2,Yes,aqar
45000,مدينة الرياض,780,حي الوادي,1,شقة,2,No,Yes,2,Yes,aqar
30000,مدينة الرياض,100,حي ظهرة لبن,3,شقة,2,No,Yes,2,Yes,aqar
33000,مدينة الرياض,100,حي المونسية,2,شقة,1,No,Yes,2,No,aqar
40000,مدينة ابها,500,حي الزهور,6,شقة,4,Yes,Yes,1,No,aqar
60000,مدينة الرياض,148,حي النرجس,3,شقة,3,No,Yes,Unknown,No,aqar
70000,مدينة الرياض,146,حي العارض,3,شقة,0,No,Yes,Unknown,Yes,aqar
43000,مدينة الرياض,143,حي العارض,3,شقة,2,No,Yes,1,Yes,aqar
60000,مدينة الرياض,150,حي الياسمين,3,شقة,2,No,Yes,2,Yes,aqar
16800,مدينة المدينه المنوره,50,حي السلام,1,شقة,1,No,Yes,1,No,aqar
25000,مدينة جدة,660,حي الحمدانية,4,شقة,3,No,Yes,1,No,aqar
37200,مدينة الرياض,534,حيى,3,شقة,2,No,Yes,3,No,aqar
26000,مدينة الرياض,143,حي الملقا,3,شقة,1,No,No,1,Yes,aqar
1900,مدينة ابها,252,حي الروضة,2,شقة,3,Yes,Yes,1,Yes,aqar
55000,مدينة جدة,296,حي مطار الملك عبدالعزيز,3,شقة,5,No,Yes,3,No,aqar
24000,مدينة الرياض,138,حي قرطبة,3,شقة,1,No,Yes,3,Yes,aqar
65000,مدينة الرياض,100,حي قرطبة,3,شقة,2,Yes,No,2,No,aqar
75000,مدينة الرياض,900,حي النرجس,3,شقة,4,No,Yes,2,No,aqar
110000,مدينة الرياض,124,حي الياسمين,3,شقة,0,No,Yes,Unknown,No,aqar
80000,مدينة الرياض,96,حي القيروان,3,شقة,3,No,Yes,2,Yes,aqar
26000,مدينة خميس مشيط,607,حي المصيف,5,شقة,4,No,Yes,1,No,aqar
54000,مدينة الرياض,60,حي المروج,1,شقة,1,Yes,No,2,No,aqar
25000,مدينة الرياض,70,حي الفلاح,1,شقة,1,No,Yes,1,No,aqar
25800,مدينة جدة,300,حي الفضيلة,4,شقة,3,No,Yes,3,No,aqar
30000,مدينة جدة,250,حي الصفاء,4,شقة,3,No,Yes,1,No,aqar
25000,مدينة الرياض,400,حي المونسية,2,شقة,1,Yes,Yes,Unknown,No,aqar
31000,مدينة الرياض,25,حي حطين,1,شقة,1,No,Yes,1,Yes,aqar
22000,مدينة الرياض,945,حي إشبيلية,1,شقة,1,No,Yes,1,Yes,aqar
48000,مدينة الرياض,120,حي اليرموك,5,شقة,3,No,Yes,2,No,aqar
25000,مدينة خميس مشيط,290,حي الشرف,5,شقة,3,No,No,1,No,aqar
